STATE_ABBREV,source_fips,target_fips,weight,source_name,target_name
AL,1017,1079,0.14285714285714285,Chambers County,Lawrence County
AL,1019,1023,0.14285714285714285,Cherokee County,Choctaw County
AL,1019,1079,0.14285714285714285,Cherokee County,Lawrence County
AL,1097,1023,0.14285714285714285,Mobile County,Choctaw County
AL,1097,1079,0.14285714285714285,Mobile County,Lawrence County
AL,1027,1071,0.14285714285714285,Clay County,Jackson County
AL,1091,1069,0.14285714285714285,Marengo County,Houston County
AL,1091,1073,0.14285714285714285,Marengo County,Jefferson County
AL,1001,1023,0.125,Autauga County,Choctaw County
AL,1001,1079,0.125,Autauga County,Lawrence County
AL,1015,1023,0.125,Calhoun County,Choctaw County
AL,1015,1079,0.125,Calhoun County,Lawrence County
AL,1033,1023,0.125,Colbert County,Choctaw County
AL,1033,1079,0.125,Colbert County,Lawrence County
AL,1035,1023,0.125,Conecuh County,Choctaw County
AL,1035,1079,0.125,Conecuh County,Lawrence County
AL,1039,1023,0.125,Covington County,Choctaw County
AL,1039,1079,0.125,Covington County,Lawrence County
AL,1043,1023,0.125,Cullman County,Choctaw County
AL,1043,1079,0.125,Cullman County,Lawrence County
AL,1059,1023,0.125,Franklin County,Choctaw County
AL,1059,1079,0.125,Franklin County,Lawrence County
AL,1069,1023,0.125,Houston County,Choctaw County
AL,1069,1079,0.125,Houston County,Lawrence County
AL,1093,1023,0.125,Marion County,Choctaw County
AL,1093,1079,0.125,Marion County,Lawrence County
AL,1095,1023,0.125,Marshall County,Choctaw County
AL,1095,1079,0.125,Marshall County,Lawrence County
AL,1099,1023,0.125,Monroe County,Choctaw County
AL,1099,1079,0.125,Monroe County,Lawrence County
AL,1103,1023,0.125,Morgan County,Choctaw County
AL,1103,1079,0.125,Morgan County,Lawrence County
AL,1113,1023,0.125,Russell County,Choctaw County
AL,1113,1079,0.125,Russell County,Lawrence County
AL,1127,1023,0.125,Walker County,Choctaw County
AL,1127,1079,0.125,Walker County,Lawrence County
AL,1133,1069,0.1111111111111111,Winston County,Houston County
AL,1133,1073,0.1111111111111111,Winston County,Jefferson County
AL,1099,1071,0.1,Monroe County,Jackson County
AL,1025,1069,0.1,Clarke County,Houston County
AL,1025,1073,0.1,Clarke County,Jefferson County
AL,1053,1069,0.1,Escambia County,Houston County
AL,1053,1073,0.1,Escambia County,Jefferson County
AL,1033,1069,0.07692307692307693,Colbert County,Houston County
AL,1039,1069,0.07692307692307693,Covington County,Houston County
AL,1059,1069,0.07692307692307693,Franklin County,Houston County
AL,1093,1069,0.07692307692307693,Marion County,Houston County
AL,1095,1069,0.07692307692307693,Marshall County,Houston County
AL,1127,1069,0.07692307692307693,Walker County,Houston County
AR,5005,5033,1.3333333333333333,Baxter County,Crawford County
AR,5009,5033,1.3333333333333333,Boone County,Crawford County
AR,5031,5033,1.3333333333333333,Craighead County,Crawford County
AR,5041,5033,1.3333333333333333,Desha County,Crawford County
AR,5051,5033,1.3333333333333333,Garland County,Crawford County
AR,5055,5033,1.3333333333333333,Greene County,Crawford County
AR,5063,5033,1.3333333333333333,Independence County,Crawford County
AR,5067,5033,1.3333333333333333,Jackson County,Crawford County
AR,5107,5033,1.3333333333333333,Phillips County,Crawford County
AR,5113,5033,1.3333333333333333,Polk County,Crawford County
AR,5115,5033,1.3333333333333333,Pope County,Crawford County
AR,5127,5033,1.3333333333333333,Scott County,Crawford County
AR,5131,5033,1.3333333333333333,Sebastian County,Crawford County
AR,5033,5043,1.277777777777778,Crawford County,Drew County
AR,5061,5043,1.277777777777778,Howard County,Drew County
AR,5139,5043,1.277777777777778,Union County,Drew County
AR,5145,5043,1.277777777777778,White County,Drew County
AR,5103,5043,1.25,Ouachita County,Drew County
AR,5009,5139,1.2435897435897436,Boone County,Union County
AR,5031,5139,1.2435897435897436,Craighead County,Union County
AR,5051,5139,1.2435897435897436,Garland County,Union County
AR,5055,5139,1.2435897435897436,Greene County,Union County
AR,5063,5139,1.2435897435897436,Independence County,Union County
AR,5107,5139,1.2435897435897436,Phillips County,Union County
AR,5131,5139,1.2435897435897436,Sebastian County,Union County
AR,5057,5093,1.2,Hempstead County,Mississippi County
AR,5005,5139,1.1666666666666667,Baxter County,Union County
AR,5041,5139,1.1666666666666667,Desha County,Union County
AR,5067,5139,1.1666666666666667,Jackson County,Union County
AR,5115,5139,1.1666666666666667,Pope County,Union County
AR,5033,5023,1.1666666666666667,Crawford County,Cleburne County
AR,5061,5023,1.1666666666666667,Howard County,Cleburne County
AR,5139,5023,1.1666666666666667,Union County,Cleburne County
AR,5145,5023,1.1666666666666667,White County,Cleburne County
AR,5005,5011,1.1428571428571428,Baxter County,Bradley County
AR,5009,5011,1.1428571428571428,Boone County,Bradley County
AR,5031,5011,1.1428571428571428,Craighead County,Bradley County
AR,5041,5011,1.1428571428571428,Desha County,Bradley County
AR,5051,5011,1.1428571428571428,Garland County,Bradley County
AR,5055,5011,1.1428571428571428,Greene County,Bradley County
AR,5063,5011,1.1428571428571428,Independence County,Bradley County
AR,5067,5011,1.1428571428571428,Jackson County,Bradley County
AR,5107,5011,1.1428571428571428,Phillips County,Bradley County
AR,5115,5011,1.1428571428571428,Pope County,Bradley County
AR,5131,5011,1.1428571428571428,Sebastian County,Bradley County
AR,5011,5043,1.1111111111111112,Bradley County,Drew County
AR,5093,5119,1.1,Mississippi County,Pulaski County
AR,5005,5061,1.0,Baxter County,Howard County
AR,5005,5145,1.0,Baxter County,White County
AR,5009,5061,1.0,Boone County,Howard County
AR,5009,5145,1.0,Boone County,White County
AR,5031,5061,1.0,Craighead County,Howard County
AR,5031,5145,1.0,Craighead County,White County
AR,5041,5061,1.0,Desha County,Howard County
AR,5041,5145,1.0,Desha County,White County
AR,5051,5061,1.0,Garland County,Howard County
AR,5051,5145,1.0,Garland County,White County
AR,5055,5061,1.0,Greene County,Howard County
AR,5055,5145,1.0,Greene County,White County
AR,5063,5061,1.0,Independence County,Howard County
AR,5063,5145,1.0,Independence County,White County
AR,5067,5061,1.0,Jackson County,Howard County
AR,5067,5145,1.0,Jackson County,White County
AR,5107,5061,1.0,Phillips County,Howard County
AR,5107,5145,1.0,Phillips County,White County
AR,5113,5011,1.0,Polk County,Bradley County
AR,5113,5061,1.0,Polk County,Howard County
AR,5113,5139,1.0,Polk County,Union County
AR,5113,5145,1.0,Polk County,White County
AR,5115,5061,1.0,Pope County,Howard County
AR,5115,5145,1.0,Pope County,White County
AR,5127,5011,1.0,Scott County,Bradley County
AR,5127,5061,1.0,Scott County,Howard County
AR,5127,5139,1.0,Scott County,Union County
AR,5127,5145,1.0,Scott County,White County
AR,5131,5061,1.0,Sebastian County,Howard County
AR,5131,5145,1.0,Sebastian County,White County
AR,5135,5011,1.0,Sharp County,Bradley County
AR,5135,5033,1.0,Sharp County,Crawford County
AR,5135,5061,1.0,Sharp County,Howard County
AR,5135,5139,1.0,Sharp County,Union County
AR,5135,5145,1.0,Sharp County,White County
AR,5011,5023,1.0,Bradley County,Cleburne County
AR,5011,5057,1.0,Bradley County,Hempstead County
AR,5011,5065,1.0,Bradley County,Izard County
AR,5033,5057,1.0,Crawford County,Hempstead County
AR,5033,5065,1.0,Crawford County,Izard County
AR,5061,5057,1.0,Howard County,Hempstead County
AR,5061,5065,1.0,Howard County,Izard County
AR,5139,5057,1.0,Union County,Hempstead County
AR,5139,5065,1.0,Union County,Izard County
AR,5145,5057,1.0,White County,Hempstead County
AR,5145,5065,1.0,White County,Izard County
AR,5023,5027,1.0,Cleburne County,Columbia County
AR,5023,5033,1.0,Cleburne County,Crawford County
AR,5023,5059,1.0,Cleburne County,Hot Spring County
AR,5023,5093,1.0,Cleburne County,Mississippi County
AR,5043,5027,1.0,Drew County,Columbia County
AR,5043,5033,1.0,Drew County,Crawford County
AR,5043,5059,1.0,Drew County,Hot Spring County
AR,5043,5093,1.0,Drew County,Mississippi County
AR,5057,5027,1.0,Hempstead County,Columbia County
AR,5057,5033,1.0,Hempstead County,Crawford County
AR,5057,5059,1.0,Hempstead County,Hot Spring County
AR,5065,5027,1.0,Izard County,Columbia County
AR,5065,5033,1.0,Izard County,Crawford County
AR,5065,5059,1.0,Izard County,Hot Spring County
AR,5065,5093,1.0,Izard County,Mississippi County
AR,5027,5013,1.0,Columbia County,Calhoun County
AR,5027,5091,1.0,Columbia County,Miller County
AR,5027,5117,1.0,Columbia County,Prairie County
AR,5027,5119,1.0,Columbia County,Pulaski County
AR,5059,5013,1.0,Hot Spring County,Calhoun County
AR,5059,5091,1.0,Hot Spring County,Miller County
AR,5059,5117,1.0,Hot Spring County,Prairie County
AR,5059,5119,1.0,Hot Spring County,Pulaski County
AR,5093,5013,1.0,Mississippi County,Calhoun County
AR,5093,5091,1.0,Mississippi County,Miller County
AR,5093,5117,1.0,Mississippi County,Prairie County
AR,5013,5019,1.0,Calhoun County,Clark County
AR,5013,5085,1.0,Calhoun County,Lonoke County
AR,5013,5129,1.0,Calhoun County,Searcy County
AR,5091,5019,1.0,Miller County,Clark County
AR,5091,5085,1.0,Miller County,Lonoke County
AR,5091,5129,1.0,Miller County,Searcy County
AR,5117,5019,1.0,Prairie County,Clark County
AR,5117,5085,1.0,Prairie County,Lonoke County
AR,5117,5129,1.0,Prairie County,Searcy County
AR,5119,5019,1.0,Pulaski County,Clark County
AR,5119,5085,1.0,Pulaski County,Lonoke County
AR,5119,5129,1.0,Pulaski County,Searcy County
AR,5019,5103,1.0,Clark County,Ouachita County
AR,5019,5139,1.0,Clark County,Union County
AR,5085,5103,1.0,Lonoke County,Ouachita County
AR,5085,5139,1.0,Lonoke County,Union County
AR,5129,5103,1.0,Searcy County,Ouachita County
AR,5129,5139,1.0,Searcy County,Union County
AR,5103,5011,1.0,Ouachita County,Bradley County
AR,5103,5023,1.0,Ouachita County,Cleburne County
AR,5103,5071,1.0,Ouachita County,Johnson County
AR,5103,5081,1.0,Ouachita County,Little River County
AR,5103,5093,1.0,Ouachita County,Mississippi County
AR,5103,5113,1.0,Ouachita County,Polk County
AR,5103,5127,1.0,Ouachita County,Scott County
AR,5071,5003,1.0,Johnson County,Ashley County
AR,5071,5021,1.0,Johnson County,Clay County
AR,5071,5029,1.0,Johnson County,Conway County
AR,5071,5037,1.0,Johnson County,Cross County
AR,5071,5135,1.0,Johnson County,Sharp County
AR,5071,5137,1.0,Johnson County,Stone County
AR,5081,5003,1.0,Little River County,Ashley County
AR,5081,5021,1.0,Little River County,Clay County
AR,5081,5029,1.0,Little River County,Conway County
AR,5081,5037,1.0,Little River County,Cross County
AR,5081,5135,1.0,Little River County,Sharp County
AR,5081,5137,1.0,Little River County,Stone County
AR,5005,5043,0.7428571428571428,Baxter County,Drew County
AR,5009,5043,0.7428571428571428,Boone County,Drew County
AR,5031,5043,0.7428571428571428,Craighead County,Drew County
AR,5041,5043,0.7428571428571428,Desha County,Drew County
AR,5051,5043,0.7428571428571428,Garland County,Drew County
AR,5055,5043,0.7428571428571428,Greene County,Drew County
AR,5063,5043,0.7428571428571428,Independence County,Drew County
AR,5067,5043,0.7428571428571428,Jackson County,Drew County
AR,5107,5043,0.7428571428571428,Phillips County,Drew County
AR,5115,5043,0.7428571428571428,Pope County,Drew County
AR,5131,5043,0.7428571428571428,Sebastian County,Drew County
AR,5061,5093,0.6666666666666666,Howard County,Mississippi County
AR,5139,5093,0.6666666666666666,Union County,Mississippi County
AR,5145,5093,0.6666666666666666,White County,Mississippi County
AR,5005,5023,0.6428571428571428,Baxter County,Cleburne County
AR,5009,5023,0.6428571428571428,Boone County,Cleburne County
AR,5031,5023,0.6428571428571428,Craighead County,Cleburne County
AR,5041,5023,0.6428571428571428,Desha County,Cleburne County
AR,5051,5023,0.6428571428571428,Garland County,Cleburne County
AR,5055,5023,0.6428571428571428,Greene County,Cleburne County
AR,5063,5023,0.6428571428571428,Independence County,Cleburne County
AR,5067,5023,0.6428571428571428,Jackson County,Cleburne County
AR,5107,5023,0.6428571428571428,Phillips County,Cleburne County
AR,5115,5023,0.6428571428571428,Pope County,Cleburne County
AR,5131,5023,0.6428571428571428,Sebastian County,Cleburne County
AR,5113,5043,0.6,Polk County,Drew County
AR,5127,5043,0.6,Scott County,Drew County
AR,5135,5043,0.6,Sharp County,Drew County
AR,5005,5057,0.5,Baxter County,Hempstead County
AR,5005,5065,0.5,Baxter County,Izard County
AR,5009,5057,0.5,Boone County,Hempstead County
AR,5009,5065,0.5,Boone County,Izard County
AR,5031,5057,0.5,Craighead County,Hempstead County
AR,5031,5065,0.5,Craighead County,Izard County
AR,5041,5057,0.5,Desha County,Hempstead County
AR,5041,5065,0.5,Desha County,Izard County
AR,5051,5057,0.5,Garland County,Hempstead County
AR,5051,5065,0.5,Garland County,Izard County
AR,5055,5057,0.5,Greene County,Hempstead County
AR,5055,5065,0.5,Greene County,Izard County
AR,5063,5057,0.5,Independence County,Hempstead County
AR,5063,5065,0.5,Independence County,Izard County
AR,5067,5057,0.5,Jackson County,Hempstead County
AR,5067,5065,0.5,Jackson County,Izard County
AR,5107,5057,0.5,Phillips County,Hempstead County
AR,5107,5065,0.5,Phillips County,Izard County
AR,5113,5023,0.5,Polk County,Cleburne County
AR,5113,5057,0.5,Polk County,Hempstead County
AR,5113,5065,0.5,Polk County,Izard County
AR,5115,5057,0.5,Pope County,Hempstead County
AR,5115,5065,0.5,Pope County,Izard County
AR,5127,5023,0.5,Scott County,Cleburne County
AR,5127,5057,0.5,Scott County,Hempstead County
AR,5127,5065,0.5,Scott County,Izard County
AR,5131,5057,0.5,Sebastian County,Hempstead County
AR,5131,5065,0.5,Sebastian County,Izard County
AR,5135,5023,0.5,Sharp County,Cleburne County
AR,5135,5057,0.5,Sharp County,Hempstead County
AR,5135,5065,0.5,Sharp County,Izard County
AR,5011,5027,0.5,Bradley County,Columbia County
AR,5011,5033,0.5,Bradley County,Crawford County
AR,5011,5059,0.5,Bradley County,Hot Spring County
AR,5011,5093,0.5,Bradley County,Mississippi County
AR,5061,5027,0.5,Howard County,Columbia County
AR,5061,5033,0.5,Howard County,Crawford County
AR,5061,5059,0.5,Howard County,Hot Spring County
AR,5139,5027,0.5,Union County,Columbia County
AR,5139,5033,0.5,Union County,Crawford County
AR,5139,5059,0.5,Union County,Hot Spring County
AR,5145,5027,0.5,White County,Columbia County
AR,5145,5033,0.5,White County,Crawford County
AR,5145,5059,0.5,White County,Hot Spring County
AR,5023,5013,0.5,Cleburne County,Calhoun County
AR,5023,5091,0.5,Cleburne County,Miller County
AR,5023,5117,0.5,Cleburne County,Prairie County
AR,5023,5119,0.5,Cleburne County,Pulaski County
AR,5043,5013,0.5,Drew County,Calhoun County
AR,5043,5091,0.5,Drew County,Miller County
AR,5043,5117,0.5,Drew County,Prairie County
AR,5043,5119,0.5,Drew County,Pulaski County
AR,5057,5013,0.5,Hempstead County,Calhoun County
AR,5057,5091,0.5,Hempstead County,Miller County
AR,5057,5117,0.5,Hempstead County,Prairie County
AR,5057,5119,0.5,Hempstead County,Pulaski County
AR,5065,5013,0.5,Izard County,Calhoun County
AR,5065,5091,0.5,Izard County,Miller County
AR,5065,5117,0.5,Izard County,Prairie County
AR,5065,5119,0.5,Izard County,Pulaski County
AR,5027,5019,0.5,Columbia County,Clark County
AR,5027,5085,0.5,Columbia County,Lonoke County
AR,5027,5129,0.5,Columbia County,Searcy County
AR,5093,5019,0.5,Mississippi County,Clark County
AR,5093,5085,0.5,Mississippi County,Lonoke County
AR,5093,5129,0.5,Mississippi County,Searcy County
AR,5013,5103,0.5,Calhoun County,Ouachita County
AR,5013,5139,0.5,Calhoun County,Union County
AR,5091,5103,0.5,Miller County,Ouachita County
AR,5091,5139,0.5,Miller County,Union County
AR,5019,5011,0.5,Clark County,Bradley County
AR,5019,5023,0.5,Clark County,Cleburne County
AR,5019,5043,0.5,Clark County,Drew County
AR,5019,5071,0.5,Clark County,Johnson County
AR,5019,5081,0.5,Clark County,Little River County
AR,5019,5093,0.5,Clark County,Mississippi County
AR,5019,5113,0.5,Clark County,Polk County
AR,5019,5127,0.5,Clark County,Scott County
AR,5085,5011,0.5,Lonoke County,Bradley County
AR,5085,5023,0.5,Lonoke County,Cleburne County
AR,5085,5043,0.5,Lonoke County,Drew County
AR,5085,5071,0.5,Lonoke County,Johnson County
AR,5085,5081,0.5,Lonoke County,Little River County
AR,5085,5093,0.5,Lonoke County,Mississippi County
AR,5085,5113,0.5,Lonoke County,Polk County
AR,5085,5127,0.5,Lonoke County,Scott County
AR,5091,5043,0.5,Miller County,Drew County
AR,5103,5003,0.5,Ouachita County,Ashley County
AR,5103,5021,0.5,Ouachita County,Clay County
AR,5103,5029,0.5,Ouachita County,Conway County
AR,5103,5037,0.5,Ouachita County,Cross County
AR,5103,5135,0.5,Ouachita County,Sharp County
AR,5103,5137,0.5,Ouachita County,Stone County
AR,5003,5001,0.5,Ashley County,Arkansas County
AR,5003,5043,0.5,Ashley County,Drew County
AR,5003,5111,0.5,Ashley County,Poinsett County
AR,5021,5001,0.5,Clay County,Arkansas County
AR,5021,5043,0.5,Clay County,Drew County
AR,5021,5111,0.5,Clay County,Poinsett County
AR,5029,5001,0.5,Conway County,Arkansas County
AR,5029,5043,0.5,Conway County,Drew County
AR,5029,5111,0.5,Conway County,Poinsett County
AR,5037,5001,0.5,Cross County,Arkansas County
AR,5037,5043,0.5,Cross County,Drew County
AR,5037,5111,0.5,Cross County,Poinsett County
AR,5137,5001,0.5,Stone County,Arkansas County
AR,5137,5043,0.5,Stone County,Drew County
AR,5137,5111,0.5,Stone County,Poinsett County
AR,5005,5093,0.47619047619047616,Baxter County,Mississippi County
AR,5009,5093,0.47619047619047616,Boone County,Mississippi County
AR,5031,5093,0.47619047619047616,Craighead County,Mississippi County
